CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email,lat,lon
908005263,81829,Centre Forum,"Calle Llull, 410",932483000,80193,Barcelona,8,Barcelona,9,Cataluña,8019,223,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,cforum@parcdesalutmar.cat,41.4128877,2.2184618
908005153,80109,Hospital Clinic de Barcelona,Calle Villarroel 170,932275400,80193,Barcelona,8,Barcelona,9,Cataluña,8036,844,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,asalgot@medicina.ub.es,41.3891521,2.1517256
908005150,80057,Hospital del Mar.,Paseo Marítim de La Barceloneta 25,932483000,80193,Barcelona,8,Barcelona,9,Cataluña,8003,470,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,jvarela@imas.imim.es,41.3830135,2.1944369
908005155,80060,Hospital de L'Esperança.,Avenida Sant Josep de La Muntanya 12,933674100,80193,Barcelona,8,Barcelona,9,Cataluña,8024,161,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,jvalera@imas.imim.es,41.410558,2.1541969
908005151,80431,"Hospital Clinic de Barcelona, Seu Plato",Calle Plató 21,933069900,80193,Barcelona,8,Barcelona,9,Cataluña,8006,168,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,hospital@hospitalplato.com,41.4011671,2.1425663
908005247,81649,Hospital Sociosanitari Pere Virgili,Avenida Vallcarca 169-205,932594000,80193,Barcelona,8,Barcelona,9,Cataluña,8023,366,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,pvirgili@perevirgili.catsalut.cat,41.4157798,2.1419293
908005154,80174,Hospital Dos de Maig,Calle Dos de Maig 301,935072700,80193,Barcelona,8,Barcelona,9,Cataluña,8025,229,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia.bcn@consorcicreuroja.es,41.4106353,2.1771629
908005169,80044,"Hospital Clinic de Barcelona, Seu Sabino de Arana",Calle Sabino de Arana 1,932275600,80193,Barcelona,8,Barcelona,9,Cataluña,8028,130,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,,,N,asalgot@medicina.ub.es,41.385231,2.123583
908005282,81347,Hospital Universitari Vall D'Hebron,Paseo Vall D'Hebron 119-129,934893000,80193,Barcelona,8,Barcelona,9,Cataluña,8035,1315,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,dirgerencia@vhebron.net,41.4288743,2.1389002
908005175,80692,Hospital Comarcal de Sant Bernabé,Carretera De Ribes 47,938243400,80229,Berga,8,Barcelona,9,Cataluña,8600,150,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,hsb@hsb.cat,42.1056649,1.8510536
908005220,81311,Residencia Santa Susanna,Calle Font I Boet 16,938654994,80333,Caldes de Montbui,8,Barcelona,9,Cataluña,8140,99,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,aros@fundaciostasusanna.cat,41.6307276,2.1640197
908005176,80706,Hospital Comarcal Sant Jaume de Calella,Calle Sant Jaume 209-217,937690201,80351,Calella,8,Barcelona,9,Cataluña,3500,233,C11,Hospitales Generales,20,Privados,N,,,N,nconstans@salutms.cat,41.6149912,2.6573684
908005255,81717,Centre Sociosanitari Sarquavitae Sant Jordi,Carretera Sant Joan Despí 60,934752690,80734,Cornellà de Llobregat,8,Barcelona,9,Cataluña,8940,51,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccion.santjordi@sarquavitae.es,41.3598635,2.0634442
908005149,82167,Clínica Diagonal,Calle Sant Mateu 24-26,932053213,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,101,C11,Hospitales Generales,20,Privados,N,,,N,info@clinicadiagonal.com,41.3789518,2.0977162
908005177,80713,Hospital de Sant Joan de Deu.,Calle Sant Joan de Deu 2,932804000,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,438,C12,Hospitales especializados,20,Privados,N,,,N,mcastillo@hsjdbcn.org,41.3842224,2.1017302
908005178,80728,Clinica Nostra Senyora de Guadalupe,Calle Francesc Moragas 2,934702970,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,159,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,chcasas@clinicansguadalupe.com,41.373123,2.0837192
908005257,81784,Centre Sociosanitari D'Esplugues,Via Augusta 66-70,936406350,80771,Esplugues de Llobregat,8,Barcelona,9,Cataluña,8950,131,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,jcayetano@sjdsse.cat,41.3831403,2.0837192
908005179,80734,Hospital General de Granollers.,Avenida Francesc Ribas 1,938425000,80961,Granollers,8,Barcelona,9,Cataluña,8402,316,C11,Hospitales Generales,20,Privados,N,,,N,direcciogeneral@fhag.es,41.6137897,2.2907051
908005248,81661,Benito Menni Complex Assistencial En Salut Mental,Calle Francesc Ribas 59,938425035,80961,Granollers,8,Barcelona,9,Cataluña,8402,48,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,hospital@hospitalbenitomenni.org,41.6131357,2.2941746
908005227,81402,"Mutua de Granollers, Mutua de Previsio Social A Prima Fixa",Plaza Pau Casals S/N,938708099,80961,Granollers,8,Barcelona,9,Cataluña,8402,20,C11,Hospitales Generales,20,Privados,N,,,N,rblanch@mutua.org,41.6067471,2.2901296
908005141,80543,Hestia Duran I Reynals,Avenida Gran Via 203,934170400,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8908,428,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccio@fssbcn.org,41.3689646,2.1403854
908005293,82112,Unitat Polivalent Benito Menni En Salut Mental de L'Hospitalet-El Prat de Llobregat,Calle Sant Rafael 11,936402400,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8905,35,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,jorrit.hbmenni@hospitalarias.es,41.3693682,2.1053611
908005243,81605,Prytanis Hospitalet Centre Sociosanitari,Calle Aprestadora 43-45,932988090,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8902,142,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,prytanis@prytanis.com,41.3638273,2.1300025
908005180,80771,Hospital General de L'Hospitalet,"Avenida Josep Molins, 29",934407500,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8906,89,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,direccio.assistencial@sanitatintegral.or,41.374501,2.107097
908005230,81461,Institut Catala D'Oncologia - Hospital Duran I Reynals,Avenida Gran Via 203,933357011,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8908,126,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,,,N,cserra@ico.scs.es,41.3689646,2.1403854
908005242,81739,Centre Sociosanitari de L'Hospitalet - Consorci Sanitari Integral,Avenida Josep Molins 41,934407500,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8906,123,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,carmen.gimeno@sanitatintegral.org,41.3740126,2.1068285
908005181,80752,Hospital Universitari de Bellvitge,Calle Feixa Llarga S/N,933357011,81017,"Hospitalet de Llobregat, L'",8,Barcelona,9,Cataluña,8907,1086,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,ger@csub.scs.es,41.346331,2.1011196
908005182,80787,Fundacio Sanitaria Sant Josep,Calle Carme Verdaguer 56,938032650,81022,Igualada,8,Barcelona,9,Cataluña,8700,145,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,info@fssj.es,41.5825981,1.6191193
908005253,81885,Hospital D'Igualada,Avenida Catalunya 11,938075500,81022,Igualada,8,Barcelona,9,Cataluña,8700,285,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,fgcardona@csa.cat,41.589033,1.6197724
908005183,80826,Hospital  de  Sant  Jaume,Carretera D'Olot 7,938506565,81120,Manlleu,8,Barcelona,9,Cataluña,8560,90,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia@hospitalmanlleu.com,42.00185,2.28711
908005186,80832,Clinica Sant Josep,Calle Caputxins 16,938744050,81136,Manresa,8,Barcelona,9,Cataluña,8241,95,C11,Hospitales Generales,20,Privados,N,,,N,clinicasantjosep@althaia.cat / cimetir@a,41.7227328,1.8318358
908005184,80879,Hospital de Sant Andreu,Calle Remei de Dalt 3,938743312,81136,Manresa,8,Barcelona,9,Cataluña,8240,191,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,,41.7254813,1.8296475
908005217,80863,Hospital de Sant Joan de Deu (Manresa),Calle Joan Soler 1-3,939744050,81136,Manresa,8,Barcelona,9,Cataluña,8243,280,C11,Hospitales Generales,20,Privados,N,,,N,hosp.g.man@hgm.scs.es,41.720701,1.838243
908005187,80885,Germanes Hospitalaries. Hospital Sagrat Cor,Avenida Comte de Llobregat 117,937752200,81141,Martorell,8,Barcelona,9,Cataluña,8760,428,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,scormart@comb.es,41.4907593,1.9126503
908005188,80898,Fundacio Hospital Sant Joan de Deu,Avenida Mancomunitats Comarcals 1,937750316,81141,Martorell,8,Barcelona,9,Cataluña,8760,112,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@hmartorell.es,41.47172,1.92043
908005216,81213,Centre Geriatric del Maresme,Calle Lepant 13-21,937965003,81213,Mataró,8,Barcelona,9,Cataluña,8301,125,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,,41.535858,2.4444618
908005289,81997,"Cqm Clinic Maresme, Sl",Calle Lepant 13-21,937556219,81213,Mataró,8,Barcelona,9,Cataluña,8301,10,C11,Hospitales Generales,20,Privados,N,,,N,info@cqm-mataro.com,41.535858,2.4444618
908005237,81326,Hospital de Mataro,Carretera Cirera 230,937417700,81213,Mataró,8,Barcelona,9,Cataluña,8304,402,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia@csdm.cat,41.5556836,2.4291503
908005240,81580,Antic Hospital de Sant Jaume I Santa Magdalena,Calle Hospital 29-31,937582800,81213,Mataró,8,Barcelona,9,Cataluña,8301,70,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia@csdm.es,41.5427647,2.4480536
908005189,80930,"Centre Medic Molins, Sl",Paseo Del Terraplè 97,936680004,81234,Molins de Rei,8,Barcelona,9,Cataluña,8750,177,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,lluisplanas@clinicademolinsderei.com,41.4179947,2.0107533
908005627,82178,Hospital Sociosanitari de Mollet,Calle Sant Llorenç 39-41,935760300,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,109,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direcciogeneral@hospitalmollet.cat,41.5411265,2.2113933
908005190,80945,Hospital de Mollet,Ronda Pinetons 6-8,935760300,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,174,C11,Hospitales Generales,20,Privados,N,,,N,hmolldir@ctv.es,41.5437081,2.2021875
908005264,81841,Parc Sanitari Sant Joan de Deu - Til·Lers,Calle Mossos D'Esquadra 3,935705289,81249,Mollet del Vallès,8,Barcelona,9,Cataluña,8100,20,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,qualitatiseguretat@pssjd.org,41.5559,2.22594
908005232,81483,Sar Mont Marti,Carretera Casserres (Abans Po. La Sala S/N) 1,938290138,81751,Puig-reig,8,Barcelona,9,Cataluña,8692,20,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,direccion.montmarti@domusvi.es,41.9780995,1.8727177
908005218,81304,Residencia Puig-Reig,Calle Llobregat 75,938380045,81751,Puig-reig,8,Barcelona,9,Cataluña,8692,30,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,cassbenefica2@logiccontrol.es,41.9782801,1.8790423
908009231,82236,Centre La Creueta,Plaza De Les Vaques S/N,937451164,81878,Sabadell,8,Barcelona,9,Cataluña,8202,46,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,dcabre@mutuam.com,41.5494336,2.1138385
908005273,82012,Hospital Quiron Salud del Valles - Clinica del Valles,Paseo Rubio I Ors 25-27,937283100,81878,Sabadell,8,Barcelona,9,Cataluña,8203,107,C11,Hospitales Generales,20,Privados,N,,,N,,41.5321785,2.1175787
908005208,80958,Hospital de Sabadell,Calle Parc Taula­ 1,937231010,81878,Sabadell,8,Barcelona,9,Cataluña,8208,861,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,direcciogeneral@cspt.es,41.556744,2.110935
908005219,81287,Residencia L'Estada,Camino De La Masia S/N,937926612,81976,Sant Andreu de Llavaneres,8,Barcelona,9,Cataluña,8392,60,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,estada@lestada.com,41.5680994,2.4925279
908005213,81228,Prytanis Sant Boi Centre Sociosanitari,Calle Josep Torras I Bages 55,936300931,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,122,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,prytanis@prytanisresidencial.es,41.3496108,2.0391828
908005193,80983,Parc Sanitari Sant Joan de Deu - Recinte Sant Boi.,Calle Dr. Antoni Pujadas 42,936406350,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,1065,C11,Hospitales Generales,20,Privados,N,,,N,mvalencia@pssjd.org,41.3511585,2.036718
908005192,80977,"Benito Menni, Complex Assistencial En Salut Mental",Calle Doctor Antoni Pujadas 38,936402400,82009,Sant Boi de Llobregat,8,Barcelona,9,Cataluña,8830,774,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,hospital@hsc-bmennibcn.org,41.3499282,2.0381908
908005194,81000,Hospital de Sant Celoni.,Avenida De L'Hospital 19,938670617,82021,Sant Celoni,8,Barcelona,9,Cataluña,8470,100,C11,Hospitales Generales,20,Privados,N,,,N,secretaria@hsceloni.es,41.6876634,2.4860463
908005212,81234,Centre Sociosanitari Verge del Puig,Calle Campins 37,938673995,82021,Sant Celoni,8,Barcelona,9,Cataluña,8470,40,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,residencia@hsceloni.cat,41.6893389,2.4885339
908005160,80137,Centre de Prevencio I Rehabilitacio Asepeyo,Avenida Alcalde Barnils 54-60,935653900,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8174,138,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,asepeyo@asepeyo.es,41.48979,2.0782904
908005675,82190,Ivan Mañero Clinic,Calle Victor Hugo 24,902401540,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8174,17,C12,Hospitales especializados,20,Privados,N,,,N,imclinic@imclinic.com,41.4833087,2.0827997
908005206,81017,Hospital Universitari General de Catalunya,Calle Pedro I Pons 1,935656000,82055,Sant Cugat del Vallès,8,Barcelona,9,Cataluña,8195,304,C11,Hospitales Generales,20,Privados,N,,,N,hgc@hgc.es,41.4750313,2.0446072
908005252,81683,Parc Sanitari Sant Joan de Deu - Brians 1.,"Carretera De Martorell A Capellades ,",937758000,82080,Sant Esteve Sesrovires,8,Barcelona,9,Cataluña,8635,150,C11,Hospitales Generales,20,Privados,N,,,N,joodircperi.dj@gencat.cat,41.3527192,2.0325803
908005262,81919,Parc Sanitari Sant Joan de Deu-Serveis Sanitaris Centre Penitenciari Brians-2,"Carretera Martorell A Capellades ,",936935000,82080,Sant Esteve Sesrovires,8,Barcelona,9,Cataluña,8635,152,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,justicia@gencat.net,41.4725383,1.8783906
908005288,82066,Hospital de Sant Joan Despi Moises Broggi,Calle Oriol Martorell 12,935531200,82172,Sant Joan Despí,8,Barcelona,9,Cataluña,8970,328,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,carmen.gimeno@sanitatintegral.org,41.3733477,2.0734141
908005196,81038,Hospital Residencia Sant Camil - Consorci Sanitari del Garraf.,Ronda Sant Camil S/N,938960025,82310,Sant Pere de Ribes,8,Barcelona,9,Cataluña,8810,295,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,santcamil@hrsantcamil.es,41.2541197,1.7664691
908005197,81069,Fundacio Hospital de L'Esperit Sant,Avenida Mossèn Josep Pons I Robada  S/N,933869648,82457,Santa Coloma de Gramenet,8,Barcelona,9,Cataluña,8923,177,C11,Hospitales Generales,20,Privados,N,,,N,mesteva@hes.scs.es / hesperitsant@hes.es,41.4382171,2.2120791
908005198,81056,Centres Assistencials Dr. Emili Mira I Lopez (Recinte Torribera).,Calle Prat de La Riba 171,934628926,82457,Santa Coloma de Gramenet,8,Barcelona,9,Cataluña,8921,454,C14,Hospitales de salud mental y tratamiento de toxicomanías,8,Otras Entidades u o rganismos Públicos,N,,,N,g.torribera@diba.es,41.4603295,2.2130627
908005231,81458,Aptima Centre Clinic - Mutua de Terrassa,Plaza Doctor Robert 5,937365072,82798,Terrassa,8,Barcelona,9,Cataluña,8221,70,C11,Hospitales Generales,20,Privados,N,,,N,cmarin@mutuaterrassa.cat,41.56377,2.01639
908005200,81094,Hospital Universitari Mutua de Terrassa,Plaza Doctor Robert 5,937365050,82798,Terrassa,8,Barcelona,9,Cataluña,8221,534,C11,Hospitales Generales,20,Privados,N,,,N,,41.56377,2.01639
908005207,81075,Hospital de Terrassa.,Carretera Torrebonica S/N,937310007,82798,Terrassa,8,Barcelona,9,Cataluña,8227,460,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,csdt@csdt.es,41.562667,2.0515091
908005228,81728,Hospital General Penitenciari,Carretera Torrebonica S/N,937317861,82798,Terrassa,8,Barcelona,9,Cataluña,8227,32,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,suhp@cst.cat,41.562667,2.0515091
908005199,81081,Hospital de Sant Llatzer,Plaza Doctor Robert 1,937837111,82798,Terrassa,8,Barcelona,9,Cataluña,8221,77,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,admissionsfsll@cst.cat,41.5627635,2.0168332
908005203,81120,Hospital de La Santa Creu,Rambla Hospital 52,938833300,82981,Vic,8,Barcelona,9,Cataluña,8500,127,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,sjuridica@chv.cat,41.9277052,2.2511593
908005202,81115,Clinica Sant Josep,Calle Sant Segimon 3,938861700,82981,Vic,8,Barcelona,9,Cataluña,8500,21,C11,Hospitales Generales,20,Privados,N,,,N,administracio@clinicasjv.com,41.929704,2.261207
908005209,81108,Hospital  General  de  Vic,Calle Francesc Pla El Vigatà 1,938891111,82981,Vic,8,Barcelona,9,Cataluña,8500,292,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,gerencia@hgv.es,41.936675,2.2602905
908005271,81896,Centre Social I Sanitari Frederica Montseny,Calle Eslida 6-8,936473525,83015,Viladecans,8,Barcelona,9,Cataluña,8840,76,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,mgrifol@chc.cat,41.3216011,2.0180727
908005210,81141,Hospital de Viladecans,Avenida Gava 38,936590111,83015,Viladecans,8,Barcelona,9,Cataluña,8840,110,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia@hv.scs.es,41.3118088,2.0145703
908005229,81430,Hospital Comarcal de L'Alt Penedes.,Calle Espirall S/N,938180440,83054,Vilafranca del Penedès,8,Barcelona,9,Cataluña,8720,144,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,,,N,xvillanova@csap.scs.es,41.354385,1.7044024
908005260,81795,Centre Sociosanitari Ricard Fortuny,Avenida Garraf 3,938172357,83054,Vilafranca del Penedès,8,Barcelona,9,Cataluña,8720,187,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,cssv@cssv.cat,41.33957,1.704889
908005204,81189,Hospital Sant Antoni Abat - Consorci Sanitari del Garraf.,Calle Sant Josep 21,938931616,83073,Vilanova i la Geltrú,8,Barcelona,9,Cataluña,8800,111,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,,,N,fhcaa@retemail.es,41.2286932,1.722897
908005195,81022,Casal de Curacio,Calle Maria Vidal 19,937590241,82191,Vilassar de Mar,8,Barcelona,9,Cataluña,8340,81,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,curacio@suport.org,41.5016708,2.3873939
709001369,90079,Hospital Santos Reyes,Avenida Ruperta Baraya 6,947522000,90183,Aranda de Duero,9,Burgos,7,Castilla y León,9400,127,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerente.hsry@saludcastillayleon.es,41.6695739,-3.6915641
